dept,date,interest,reviewText,helpcount,nothelpcount,label
Psychology,12/08/2014,Really into it,I loved him as a person He has really interesting stories to tell He genuinely cared about students and tried to make it more fun The class itself was very difficult The exams were hard and took some getting used to He offers extra credit and allows your exam grade to be your final grade if it is higher than your grades prior to the exam ,0,0,0
Computer Science,08/18/2008,It's my life,Classes are easy he preferred to show us videos of his robots to teaching Good professor to approach for research Never got an email from him that was longer than a line,0,0,0
History,02/14/2005,Sorta interested,Good prof who really knows what hes talking about The only problem is that TAs grade our exams which are bluebook and I feel they grade way to hard for a 100level survey course Also the prof does have trouble staying on topic but I think its because hes enthusiastic about what hes teachi,0,0,0
Mathematics,11/01/2005,Low,He is incredibly intelligent and processes Linear Algebra on a supremely abstract level  As such he teaches at that level and for those of us who are could care less for the theory its difficult to grasp his teaching Hes helpful if you have questions on a personal level but dont expect them to be resolved in the class lectures,0,0,0
Chemistry,03/11/2011,Really into it,Class isnt difficult if you hours of endless study time but the grading scale is fair nonetheless and a good grade is obtainable Be aware that this course requires a lot of you His lectures are just diluted book information and sometimes hard to follow strays from subject topic alot bc he knows so much chemistry Nice but not very genuine,0,0,0
Philosophy,12/18/2008,Low,As a liberal I found White to be offensive  narrowmindedbut maybe that works for conservative BYU  Nice enough guy very willing to help out but hes pretty dull unless hes riled up about homosexuals minorities or women,0,0,0
Religion,12/25/2009,Really into it,Nice guy but I didnt like his style I am sure there are far worse rel professors but I have liked other teachers styles a lot more He is nice but kinda creeped me out Im not gonna lie Class wasnt too hard and he was easy to live with overall He quizzes on the reading about 1 in every 3 classes,0,0,0
Anthropology,12/09/2006,Really into it,The lectures seem very long and are extremely detailed you basically take notes the entire classalmost unbearably boring However if you know the study guides for the exams its not hard to do well in the class  She shows a lot of movies that appear on the exams too so if you miss class be prepared to watch the films on your own time,0,0,0
Science,12/15/2011,Really into it,Go to class everyday copy down and memorize EVERYTHING from the class notes study the old exams he provides on carmen and youll be fine Sometimes he does kinda act like its a chore for him to answer questions But overall good,0,0,0
Religion,01/10/2014,Really into it,I think this is a great course but I would recommend taking it from someone besides Sister Woodger She is a great lady but I was often frustrated because I felt she was teaching more of her opinion than factdoctrine,3,1,0
Religion,10/25/2007,Sorta interested,Good,0,0,0
Mathematics,10/07/2010,Sorta interested,Very nice lady but very poor lecturer Didnt follow what the class was suppose to be Class is easy but youll get more out of it if you take it with someone else and you wont be bored to tears,0,0,0
Journalism,01/16/2009,Low,I found 75 of the lectures to be pretty boring and they didnt flow very wellYou can only lose 30 points to get an A My TA gave out one A in both of his sections  It is however very easy to get an AB or B  Im not a fan of journalism so I didnt enjoy it plus it ruined my 40 so Im kinda bitter Id take it with Downy if you want an A,0,0,0
Management,12/25/2005,Meh,Dont take 3001 from Carl if you can help it Ambiguous ambiguous ambiguous Ambiguous lecture material Ambiguous test questions Ambiguous grading policyOverall his class was a waste of time,0,0,0
Chemistry,07/01/2011,Sorta interested,His lectures are clear but I didnt feel like they helped prepare for the exams  He would go through basic reactions but the exam problems were everything but basic  Make sure to actually understand the mechanisms rather than memorizing reactions  The only good this about this class was the curve,0,0,0
Mathematics,12/12/2013,Really into it,Bing gets a lot of criticism but he is not an awful teacher by any means I believe that this was his first semester at the university and he has improved over the course of it Lectures are occasionally confusing but that is the nature of the material He is certainly a brilliant man Currently his teaching isnt excellent but itll improve,0,0,0
